Church,Address,Phone,Communities Served,Category,Day,Time Start,Time End,Service Name,Schedule Type,Language,Location,Pattern,Event Date,Time Relation,Reference Service,Notes
Holy Cross,"204 S Fifth St, Columbus, Ohio 43215-5294",(614)224-1295,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sat,11:30 AM,,Mass,saturday,English,Holy Cross Church,,,,,
Holy Cross,"204 S Fifth St, Columbus, Ohio 43215-5294",(614)224-1295,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,9:00 AM,,Mass,sunday,English,Holy Cross Church,,,,,
Holy Cross,"204 S Fifth St, Columbus, Ohio 43215-5294",(614)224-1295,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,,TBD,,Confession,other,English,Holy Cross Church,,,after,,following
Holy Cross,"204 S Fifth St, Columbus, Ohio 43215-5294",(614)224-1295,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,,TBD,,Adoration Hours,other,English,Holy Cross Church,,,after,,following; exposition
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Mon,12:15 PM,,Mass,weekday,English,,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,12:15 PM,,Mass,weekday,English,,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Wed,12:15 PM,,Mass,weekday,English,,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Thu,12:15 PM,,Mass,weekday,English,,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Fri,12:15 PM,,Mass,weekday,English,,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sat,9:00 AM,,Mass,saturday,English,,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,11:00 AM,,Mass,sunday,English,,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,5:00 PM,,Mass,sunday,English,,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,8:00 PM,,Mass,sunday,English,,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,9:00 AM,,Mass,sunday,English,,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,9:00 AM,,Mass,monthly,English,,first_saturday_(recurring),,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Mon,11:30 AM,,Confession,weekday,English,Holy Family Church,,,,,note: until Mass
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Tue,11:30 AM,,Confession,weekday,English,Holy Family Church,,,,,note: until Mass
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Wed,11:30 AM,,Confession,weekday,English,Holy Family Church,,,,,note: until Mass
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Thu,11:30 AM,,Confession,weekday,English,Holy Family Church,,,,,note: until Mass
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Fri,11:30 AM,,Confession,weekday,English,Holy Family Church,,,,,note: until Mass
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sun,10:30 AM,,Confession,sunday,English,,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sun,4:30 PM,,Confession,sunday,English,,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sun,7:30 PM,,Confession,sunday,English,,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sun,8:30 AM,,Confession,sunday,English,,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,,1:00 PM,12:00 PM,Eucharistic Adoration,monthly,English,Holy Family Church,thursday_(before_first_friday),,,,Thursday (before First Friday); adoration; note: until Friday 12Noon
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,Mon,11:30 AM,12:05 PM,Most Holy Rosary & Chaplet of Divine Mercy,weekday,English,Holy Family Church,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,Tue,11:30 AM,12:05 PM,Most Holy Rosary & Chaplet of Divine Mercy,weekday,English,Holy Family Church,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,Wed,11:30 AM,12:05 PM,Most Holy Rosary & Chaplet of Divine Mercy,weekday,English,Holy Family Church,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,Thu,11:30 AM,12:05 PM,Most Holy Rosary & Chaplet of Divine Mercy,weekday,English,Holy Family Church,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,Fri,11:30 AM,12:05 PM,Most Holy Rosary & Chaplet of Divine Mercy,weekday,English,Holy Family Church,,,,,
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Education,Sun,9:30 AM,10:45 AM,CCD Program new class schedule,other,English,,,,,,family
Holy Family,"584 W Broad St, Columbus, Ohio 43215-2710",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,Tue,1:00 PM,1:20 PM,St. Anthony of Padua Devotion,specific_weekday,English,Holy Family Church,,,,,note: Following the 12:15 pm Mass there are Devotions to St. Anthony of Padua
Holy Resurrection (Melkite) ,"4611 Glenmawr Ave, Columbus, Ohio 43224",(614) 654-1064,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Thu,7:00 PM,,Divine Liturgy,specific_weekday,English,"4611 Glenmawr Ave. Columbus, OH 43224",,,,,
Holy Resurrection (Melkite) ,"4611 Glenmawr Ave, Columbus, Ohio 43224",(614) 654-1064,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,11:00 AM,,Divine Liturgy,sunday,English,,,,,,
Holy Resurrection (Melkite) ,"4611 Glenmawr Ave, Columbus, Ohio 43224",(614) 654-1064,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Thu,6:30 PM,,Confessions,specific_weekday,English,"4611 Glenmawr Ave. Columbus, OH 43224",,,,,
Holy Resurrection (Melkite) ,"4611 Glenmawr Ave, Columbus, Ohio 43224",(614) 654-1064,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sat,6:30 PM,,Confessions,saturday,English,"4611 Glenmawr Ave. Columbus, OH 43224",,,,,
Holy Resurrection (Melkite) ,"4611 Glenmawr Ave, Columbus, Ohio 43224",(614) 654-1064,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,Sat,7:00 PM,,Great Vespers,saturday,English,"4611 Glenmawr Ave. Columbus, OH 43224",,,,,Evening Prayer
Holy Resurrection (Melkite) ,"4611 Glenmawr Ave, Columbus, Ohio 43224",(614) 654-1064,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,Sun,10:00 AM,,Mystery of Repentance,sunday,English,,,,,,Confession
Holy Resurrection (Melkite) ,"4611 Glenmawr Ave, Columbus, Ohio 43224",(614) 654-1064,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,Sun,10:20 AM,,Orthros,sunday,English,,,,,,Morning Prayer
Holy Spirit,"4383 E Broad St, Whitehall, Ohio 43213",(614) 861-1521,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,9:00 AM,,Mass,specific_weekday,english,,,,,,check bulletin
Holy Spirit,"4383 E Broad St, Whitehall, Ohio 43213",(614) 861-1521,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Wed,9:00 AM,,Mass,specific_weekday,english,,,,,,check bulletin
Holy Spirit,"4383 E Broad St, Whitehall, Ohio 43213",(614) 861-1521,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Thu,9:00 AM,,Mass,specific_weekday,english,,,,,,check bulletin
Holy Spirit,"4383 E Broad St, Whitehall, Ohio 43213",(614) 861-1521,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Fri,9:00 AM,,Mass,specific_weekday,english,,,,,,check bulletin
Holy Spirit,"4383 E Broad St, Whitehall, Ohio 43213",(614) 861-1521,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sat,4:00 PM,,Mass,saturday,english,,,,,,check bulletin; vigil
Holy Spirit,"4383 E Broad St, Whitehall, Ohio 43213",(614) 861-1521,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,11:00 AM,,Mass,sunday,english,,,,,,check bulletin
Holy Spirit,"4383 E Broad St, Whitehall, Ohio 43213",(614) 861-1521,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,9:00 AM,,Mass,sunday,english,,,,,,check bulletin
Immaculate Conception Church,"414 E N Broadway, Columbus, Ohio 43214",(614) 267-9241,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Mon,8:30 AM,,Mass,specific_weekday,English,Immaculate Conception Parish,,,,,
Immaculate Conception Church,"414 E N Broadway, Columbus, Ohio 43214",(614) 267-9241,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,6:15 PM,,Mass,specific_weekday,English,Immaculate Conception Parish,,,,,
