Date,Date Sort,Day,Church,Address,Phone,Communities Served,Category,Time,End Time,Service Name,Language,Location,Notes
"Fri, Feb 20, 2026",2026-02-20,Friday,Christ the King,"2777 E Livingston Ave, Columbus",(614) 237-0401,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,4:00 PM,6:00 PM,Adoration,English,Christ the King,
"Fri, Feb 20, 2026",2026-02-20,Friday,Our Lady of Perpetual Help Church,"3730 Broadway, Grove City",(614) 875-3322,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,9:00 AM,9:00 PM,Adoration,English,,
"Fri, Feb 20, 2026",2026-02-20,Friday,Our Lady of Victory,"1559 Roxbury Rd, Columbus",(614) 488-2428,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,9:00 AM,10:00 AM,Adoration,English,,exposition; benediction
"Fri, Feb 20, 2026",2026-02-20,Friday,Sacred Heart Church,"893 Hamlet St, Columbus",(614) 294-5319,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,6:00 PM,7:00 PM,Adoration of the Blessed Sacrament,English,Sacred Heart,exposition
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Bernadette,"1343 Wheeling Rd, Lancaster",(740) 654-1893,Canal Winchester; Groveport,Adoration,12:00 AM,8:00 AM,Adoration,English,St. Bernadette,
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Bernadette,"1343 Wheeling Rd, Lancaster",(740) 654-1893,Canal Winchester; Groveport,Adoration,6:00 PM,8:00 AM,Adoration,English,St. Bernadette,Thu; note: All-night Adoration until Friday morning
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Brendan the Navigator,"4475 Dublin Rd, Hilliard",(614) 876-1272,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,9:00 AM,10:00 PM,Adoration,English,St. Brendan Chapel,
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Catharine,"500 S Gould Rd, Columbus",(614) 231-4509,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,6:00 AM,,Adoration,English,Eucharistic Adoration Chapel,TIME_TBD; exposition
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Christopher,"1420 Grandview Ave, Columbus",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,3:00 PM,4:00 PM,Adoration,English,,exposition
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Joseph,"140 W Ave, Plain City",(614) 873-8850,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,5:00 PM,6:00 PM,Adoration,English,,
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Joseph,"140 W Ave, Plain City",(614) 873-8850,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,6:00 AM,8:00 AM,Adoration,English,,
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Joseph,"140 W Ave, Plain City",(614) 873-8850,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,9:00 AM,11:00 AM,Adoration,English,,
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Leonard,"57 Dorsey Mill Rd, Heath",17405225270,Canal Winchester,Adoration,5:00 AM,11:00 PM,Adoration,English,,exposition
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Mary,"82 E William St, Delaware",(740) 363-4641,Hilliard; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,9:00 AM,12:00 PM,Adoration,English,,
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Thomas More Newman Center (Ohio St. Univ.),"64 W Lane Ave, Columbus",(614) 291-4674,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,8:15 AM,5:30 PM,Adoration,English,St. Thomas More Newman Center,exposition
"Fri, Feb 20, 2026",2026-02-20,Friday,Holy Family,"584 W Broad St, Columbus",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,11:30 AM,12:05 PM,Most Holy Rosary & Chaplet of Divine Mercy,English,Holy Family Church,
"Fri, Feb 20, 2026",2026-02-20,Friday,Our Lady of Perpetual Help Church,"3730 Broadway, Grove City",(614) 875-3322,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,7:50 AM,,Rosary & Divine Mercy Chaplet,English,,before Mass
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Catharine,"500 S Gould Rd, Columbus",(614) 231-4509,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,7:00 PM,,Stations of the Cross,english,,of Lent
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Christopher,"1420 Grandview Ave, Columbus",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,3:00 PM,4:00 PM,Divine Mercy Chaplet,English,,
"Fri, Feb 20, 2026",2026-02-20,Friday,St. John Neumann,"9633 E State Rt 37, Sunbury",(740) 965-1358,Hilliard; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,6:30 PM,,Stations of the Cross,English,,note: Fridays of Lent
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Mary,"5684 Rd, Groveport",16144971324,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,8:00 AM,,Rosary,English,St. Mary,
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Mary of the Assumption,"684 S 3rd St, Columbus",(614) 445-9668,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,8:00 AM,,Rosary,English,St. Mary,
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Paul the Apostle,"313 N State St, Westerville",(614) 882-2109,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,3:00 PM,,Divine Mercy Chaplet,English,,
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Pius X,"1051 Waggoner Rd, Reynoldsburg",(614) 866-2859,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,9:30 AM,,Rosary,English,,note: follows 08:30 Mass
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Brigid of Kildare,"7179 Avery Rd, Dublin",(614) 761-3734,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Community,12:00 PM,,SPICE-Corks for a Cause Meeting,English,Carr Room,
"Fri, Feb 20, 2026",2026-02-20,Friday,Ascension,"555 S Main St, Johnstown",(740) 967-7871,Canal Winchester; Groveport; Hilliard; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,5:00 PM,,{Type},English,Church,confession
"Fri, Feb 20, 2026",2026-02-20,Friday,Ascension,"555 S Main St, Johnstown",(740) 967-7871,Canal Winchester; Groveport; Hilliard; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,7:00 PM,8:00 PM,{Type},English,Church,note: Stations of the Cross during Lent
"Fri, Feb 20, 2026",2026-02-20,Friday,Ascension,"555 S Main St, Johnstown",(740) 967-7871,Canal Winchester; Groveport; Hilliard; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,8:00 AM,,{Type},English,Church,note: Monday; Wednesday; Thursday; Friday
"Fri, Feb 20, 2026",2026-02-20,Friday,St. Catharine,"500 S Gould Rd, Columbus",(614) 231-4509,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,5:00 PM,7:30 PM,St. Catharine Catholic Fish Fry,English,St. Catharine,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ the King,"2777 E Livingston Ave, Columbus",(614) 237-0401,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,4:00 PM,,Mass,english,Christ the King,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ the King,"2777 E Livingston Ave, Columbus",(614) 237-0401,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,6:00 PM,,Mass,spanish,Christ the King,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross,"204 S Fifth St, Columbus",(614)224-1295,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:30 AM,,Mass,English,Holy Cross Church,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"584 W Broad St, Columbus",(614) 221-4323,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Spirit,"4383 E Broad St, Whitehall",(614) 861-1521,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,4:00 PM,,Mass,english,,check bulletin; vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Immaculate Conception Church,"414 E N Broadway, Columbus",(614) 267-9241,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,4:00 PM,,Mass,English,Immaculate Conception Parish,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Oratory of St. Leo,"221 Hanford St, Columbus",614-443-7685,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,"Our Lady of Guadalupe, Star of the New Evangelization","154 E Patterson Ave, Columbus",(614) 262-0390,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,6:00 PM,,Mass,spanish,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,"Our Lady of Guadalupe, Star of the New Evangelization","154 E Patterson Ave, Columbus",(614) 262-0390,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:30 AM,,Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Our Lady of Lourdes,"1033 W Fifth St, Marysville",(937) 644-6020,Hilliard,Mass,4:30 PM,,Mass,english,Our Lady of Lourdes,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Our Lady of Mount Carmel,"5133 Walnut Rd SE, Buckeye Lake",(740) 928-3266,Canal Winchester; Groveport,Mass,4:00 PM,,Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Our Lady of Peace,"20 E Dominion Blvd, Columbus",(614) 263-8824,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,4:30 PM,,Mass,English,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Our Lady of Perpetual Help Church,"3730 Broadway, Grove City",(614) 875-3322,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,4:00 PM,,Vigil,English,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Our Lady of Victory,"1559 Roxbury Rd, Columbus",(614) 488-2428,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,5:00 PM,,Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Resurrection,"6300 E Dublin - Granville Rd, New Albany",(614) 855-1400,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,5:00 PM,,Mass,english,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Sacred Heart Church,"893 Hamlet St, Columbus",(614) 294-5319,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,4:00 PM,,Mass,English,Sacred Heart,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Seton Parish,"600 Hill Rd N, Pickerington",(614) 833-0482,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,5:00 PM,,Public Mass,English,,livestream
"Sat, Feb 21, 2026",2026-02-21,Saturday,St Edward the Confessor,"785 Newark-Granville Rd, Granville",(740) 587-3254,Canal Winchester,Mass,5:00 PM,,Mass,English,Church of St. Edward the Confessor,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,St. Agatha,"1860 Northam Rd, Upper Arlington",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,5:00 PM,,Mass,English,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,St. Aloysius,"2165 W Broad St, Columbus",(614) 276-6587,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,4:00 PM,,Mass,english,Saint Aloysius Church,
"Sat, Feb 21, 2026",2026-02-21,Saturday,St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus",+1-614-451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,4:30 PM,,Mass,English,St. Andrew,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus",(614) 451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,4:30 PM,,Vigil Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus",+1-614-451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,english,St. Andrew,
"Sat, Feb 21, 2026",2026-02-21,Saturday,St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus",(614) 451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,English,,
